university,course_name,course_levels,intake,documents_required,course_requirements,Active
19,Msc Mechatronics And Intelligent Machines (sandwich),1,1,1,1,1
19,Msc Project Management,1,1,1,1,1
19,"MSc Resource, Energy and Environmental Management",1,1,1,1,1
19,MA Interpreting and Translation,1,1,1,1,1
19,"MA Religion, Culture and Society",1,1,1,1,1
19,Ma Social Policy,1,1,1,1,1
23,Business With Business Communication (top-up) Ba (hons),2,1,1,1,1
23,Finance With Business Communication (top-up) Ba (hons),2,1,1,1,1
23,International Business Communication Ba (hons),2,1,1,1,1
23,International Trade And Business Communication Ba (hons),2,1,1,1,1
23,"International Trade, Logistics And Business Communication (top-up) Ba (hons)",2,1,1,1,1
23,Advanced Manufacturing Technology Msc,1,1,1,1,1
23,Applied Linguistics And Tesol Ma,1,1,1,1,1
23,Biotechnology Msc,1,1,1,1,1
23,Building Information Management Msc,1,1,1,1,1
23,Business Communication For International Leadership Ma,1,1,1,1,1
23,Computer Network Administration And Management Msc,1,1,1,1,1
23,Creative Industries Mres,1,1,1,1,1
23,Cyber Security And Forensic Information Technology Msc,1,1,1,1,1
23,Digital Business Management Msc,1,1,1,1,1
23,Educational Leadership and Management MSc/PgDip/PgCert,1,1,1,1,1
23,Electronic And Electrical Engineering Msc,1,1,1,1,1
23,Energy And Power Systems Management Msc,1,1,1,1,1
23,Engineering Management Msc,1,1,1,1,1
23,Forensic Accounting Msc,1,1,1,1,1
23,Global MBA,1,1,1,1,1
23,Information Systems Msc,1,1,1,1,1
23,International Business and Management MSc,1,1,1,1,1
23,International Relations Ma,1,1,1,1,1
23,Logistics And Supply Chain Management Msc,1,1,1,1,1
23,Mechanical Engineering Msc,1,1,1,1,1
23,Medical Biotechnology Msc,1,1,1,1,1
23,Project Management Msc,1,1,1,1,1
23,Science And Health Mres,1,1,1,1,1
23,Sports Management MSc,1,1,1,1,1
23,Translation Studies Ma,1,1,1,1,1
21,Advertising and Marketing*,2,1,1,1,1
21,Business and Human Resource Management*,2,1,1,1,1
21,Business and Marketing*,2,1,1,1,1
21,Business Management*,2,1,1,1,1
21,Digital Marketing *,2,1,1,1,1
21,Enterprise and Entrepreneurship *,2,1,1,1,1
21,Event Management *,2,1,1,1,1
21,International Business,2,1,1,1,1
21,International Event and Hospitality Management,2,1,1,1,1
21,International Marketing (top up – entry at year 3 only),2,1,1,1,1
21,Marketing*,2,1,1,1,1
21,Sport Management*,2,1,1,1,1
21,Business Administration†,2,1,1,1,1
21,Accountancy*,2,1,1,1,1
21,Accounting and Finance*,2,1,1,1,1
21,Accounting And Finance For International Business,2,1,1,1,1
21,Banking and Finance*,2,1,1,1,1
21,Business and Finance*,2,1,1,1,1
21,Business Economics*,2,1,1,1,1
21,Economics*,2,1,1,1,1
21,Finance*,2,1,1,1,1
21,Finance and Investment*,2,1,1,1,1
21,Financial Economics*,2,1,1,1,1
21,International Business Management*,2,1,1,1,1
21,International Finance And Banking,2,1,1,1,1
21,Geography,2,1,1,1,1
21,Aerospace Systems Engineering,2,1,1,1,1
21,Aerospace Technology,2,1,1,1,1
21,Automotive Engineering,2,1,1,1,1
21,Civil and Environmental Engineering,2,1,1,1,1
21,Civil Engineering,2,1,1,1,1
21,Mechanical Engineering,2,1,1,1,1
21,Motorsport Engineering,2,1,1,1,1
21,Architectural Technology,2,1,1,1,1
21,Aviation Management,2,1,1,1,1
21,Building Surveying,2,1,1,1,1
21,Civil Engineering,2,1,1,1,1
21,Computer Science,2,1,1,1,1
21,Computer Science with Artificial Intelligence,2,1,1,1,1
21,Construction Management,2,1,1,1,1
21,Disaster and Emergency Management,2,1,1,1,1
21,Geography,2,1,1,1,1
21,Geography and Natural Hazards,2,1,1,1,1
21,Quantity Surveying and Commercial,2,1,1,1,1
21,Biomedical Science,2,1,1,1,1
21,Children and Young People’s Nursing,2,1,1,1,1
21,Human Biosciences,2,1,1,1,1
21,Midwifery,2,1,1,1,1
21,Diploma in Nursing. No work experience required.,2,1,1,1,1
21,Pharmacology,2,1,1,1,1
21,Psychology,2,1,1,1,1
21,Accounting and Finance for International,2,1,1,1,1
21,Global Business (top-up),2,1,1,1,1
21,Global Business Management,2,1,1,1,1
21,International Finance and Accounting,2,1,1,1,1
21,International Fashion and Management and,2,1,1,1,1
21,International Hospitality and Tourism,2,1,1,1,1
21,Financial Economics and Banking (accelerated),2,1,1,1,1
21,Global Events Management (accelerated),2,1,1,1,1
21,Global Marketing,2,1,1,1,1
21,Applied Biosciences,2,1,1,1,1
21,Business,2,1,1,1,1
21,Engineering,2,1,1,1,1
21,Early Childhood Development and Learning,2,1,1,1,1
21,Financial Services,2,1,1,1,1
21,Law and Practice,2,1,1,1,1
21,Marketing and Public Relations,2,1,1,1,1
21,Professional Policing,2,1,1,1,1
21,Public Health and Community Studies,2,1,1,1,1
21,Tourism and Hospitality Management,2,1,1,1,1
21,Electro-Mechanical Engineering,2,1,1,1,1
21,Applied Biosciences,2,1,1,1,1
21,Digital and Technology Solutions,2,1,1,1,1
21,Business,2,1,1,1,1
21,Engineering,2,1,1,1,1
21,Health and Social Care,2,1,1,1,1
21,Business Management and Leadership,2,1,1,1,1
21,Early Childhood Development and Learning,2,1,1,1,1
21,Health and Social Care,2,1,1,1,1
21,Primary Education and Teaching Studies,2,1,1,1,1
21,Professional Policing,2,1,1,1,1
21,Public Health and Community Studies,2,1,1,1,1
21,Sport and Leisure Management,2,1,1,1,1
21,Applied Psychology,2,1,1,1,1
21,Computing Science,2,1,1,1,1
21,Cyber Security,2,1,1,1,1
21,Electro-Mechanical Engineering,2,1,1,1,1
21,Accounting and Finance,2,1,1,1,1
21,Business,2,1,1,1,1
21,Engineering,2,1,1,1,1
21,Law and Practice,2,1,1,1,1
21,Business Management and Leadership,2,1,1,1,1
21,Early Childhood Development and,2,1,1,1,1
21,Marketing and Public Relations,2,1,1,1,1
21,Professional Policing,2,1,1,1,1
21,Sport and Leisure Management,2,1,1,1,1
21,Tourism and Hospitality Management,2,1,1,1,1
21,Applied Biosciences,2,1,1,1,1
21,Applied Psychology,2,1,1,1,1
21,Computing Science,2,1,1,1,1
21,Cyber Security,2,1,1,1,1
21,Electro-Mechanical Engineering,2,1,1,1,1
21,"Oil, Gas and Energy Management",2,1,1,1,1
21,"Communication, Culture and Media",1,1,1,1,1
21,Design Management,1,1,1,1,1
21,"Diplomacy, Law and Global Change",1,1,1,1,1
21,English and Education Management,1,1,1,1,1
21,English Language Teaching and Applied Linguistics,1,1,1,1,1
21,Graphic Design,1,1,1,1,1
21,Illustration and Animation,1,1,1,1,1
21,Interior Design,1,1,1,1,1
21,International Relations,1,1,1,1,1
21,Painting,1,1,1,1,1
21,"Terrorism, International Crime and Global",1,1,1,1,1
21,Architecture,1,1,1,1,1
21,International Commercial Law,1,1,1,1,1
21,International Corporate Law,1,1,1,1,1
21,International Human Rights Law,1,1,1,1,1
21,Law,1,1,1,1,1
21,Public International Law,1,1,1,1,1
21,Advertising and Marketing,1,1,1,1,1
21,Brand Management (professional experience pathway available),1,1,1,1,1
21,Human Resource Management,1,1,1,1,1
21,Accounting and Financial Management,1,1,1,1,1
21,Advanced International Business,1,1,1,1,1
21,Banking and Finance,1,1,1,1,1
21,Business Analytics,1,1,1,1,1
21,Digital Marketing Management,1,1,1,1,1
21,Finance,1,1,1,1,1
21,International Business Economics,1,1,1,1,1
21,International Business Management,1,1,1,1,1
21,International Entrepreneurship,1,1,1,1,1
21,International Events Management (professional experience pathway available),1,1,1,1,1
21,International Human Resource Management,1,1,1,1,1
21,International Marketing Management,1,1,1,1,1
21,Project Management,1,1,1,1,1
21,Risk Management,1,1,1,1,1
21,Sport Management (professional experience pathway available),1,1,1,1,1
21,Master Of Business Administration,1,1,1,1,1
21,International Business,1,1,1,1,1
21,Advanced Mechanical Engineering –,1,1,1,1,1
21,Aerospace Engineering - opportunity for extended master’s with placement,1,1,1,1,1
21,Air Transport Management - opportunity for extended master’s with placement,1,1,1,1,1
21,Automotive Engineering –,1,1,1,1,1
21,Civil Engineering –,1,1,1,1,1
21,Civil Engineering (Technical Route) –,1,1,1,1,1
21,Computer Science,1,1,1,1,1
21,Connected Autonomous Vehicle Systems,1,1,1,1,1
21,Construction Management with BIM,1,1,1,1,1
21,Construction Project and Cost Management,1,1,1,1,1
21,Crowded Places and Public Safety Management,1,1,1,1,1
21,Data Science and Computational Intelligence -,1,1,1,1,1
21,Disaster Management and Resilience,1,1,1,1,1
21,Electrical and Electronic Engineering,1,1,1,1,1
21,Emergency Management and Resilience,1,1,1,1,1
21,Emergency Management and Resilience with,1,1,1,1,1
21,"opportunity for extended master’s with placement (pathways available EECT078, EECT079, EECT080)",1,1,1,1,1
21,Engineering Project Management –,1,1,1,1,1
21,Oil and Gas Engineering,1,1,1,1,1
21,Oil and Gas Management,1,1,1,1,1
21,Petroleum and Environmental Technology,1,1,1,1,1
21,Management - opportunity for extended master’s with placement,1,1,1,1,1
21,Renewable Energy Engineering - opportunity for extended master’s with placement,1,1,1,1,1
21,Structural Engineering,1,1,1,1,1
21,Supply Chain Management and Logistics -,1,1,1,1,1
21,Sustainability and Environmental Management,1,1,1,1,1
21,"Crisis, Security and Resilience – 60 credits",1,1,1,1,1
21,Crowded Places and Public Safety Management,1,1,1,1,1
21,"Disaster, Risk and Resilience - 60 credits",1,1,1,1,1
21,Emergency and Incident Management - 60 credits,1,1,1,1,1
21,Emergency Preparedness and Management –,1,1,1,1,1
21,Adult Nursing (pre-registration),1,1,1,1,1
21,Advancing Physiotherapy Practice,1,1,1,1,1
21,Global Healthcare Management,1,1,1,1,1
21,Learning Disabilities Nursing (pre-registration),1,1,1,1,1
21,Mental Health Nursing (pre-registration),1,1,1,1,1
21,Nursing,1,1,1,1,1
21,Occupational Therapy (Pre-registration),1,1,1,1,1
21,Pharmacology and Drug Discovery,1,1,1,1,1
21,Pharmacology and Drug Discovery with,1,1,1,1,1
21,Physiotherapy & Leadership (Pre-registration),1,1,1,1,1
21,Public Health Nutrition,1,1,1,1,1
21,Forensic Psychology – Online,1,1,1,1,1
21,Forensic Psychology & Mental Health - Online,1,1,1,1,1
21,Occupational Psychology - Online,1,1,1,1,1
21,Psychology – Online,1,1,1,1,1
21,Enterprise and Innovation,1,1,1,1,1
21,Enterprise and Innovation with Extended,1,1,1,1,1
21,Financial Technology (FinTech),1,1,1,1,1
21,Financial Technology (FinTech) with Extended,1,1,1,1,1
21,Global Finance,1,1,1,1,1
21,Global Financial Trading,1,1,1,1,1
21,Global Financial Trading with Extended,1,1,1,1,1
21,International Fashion Marketing,1,1,1,1,1
21,International Fashion Marketing with Extended,1,1,1,1,1
21,International Hospitality and Tourism,1,1,1,1,1
21,Management with Extended Professional Practice,1,1,1,1,1
21,International Project Management,1,1,1,1,1
21,International Project Management with,1,1,1,1,1
21,Management,1,1,1,1,1
21,Management with Extended Professional,1,1,1,1,1
21,Professional Accounting,1,1,1,1,1
21,Professional Accounting with Extended,1,1,1,1,1
21,Global Business,1,1,1,1,1
21,Global Financial Services,1,1,1,1,1
21,International Fashion Management,1,1,1,1,1
21,International Human Resource Management,1,1,1,1,1
21,International Marketing,1,1,1,1,1
21,Law and Practice,1,1,1,1,1
25,Business And Management Ba (hons),2,1,1,1,1
25,Business and Management top-up BA (Hons,2,1,1,1,1
25,Business And Marketing Management Ba (hons),2,1,1,1,1
25,"Economics, Finance And International Business Bsc (hons)",2,1,1,1,1
25,"Economics, Politics And International Relations Ba (hons)",2,1,1,1,1
25,Marketing Management Ba (hons),2,1,1,1,1
25,Building Information Modelling And Management Msc,1,1,1,1,1
25,Construction Project Management Msc,1,1,1,1,1
25,Digital Marketing Msc,1,1,1,1,1
25,Finance Msc,1,1,1,1,1
25,"Global Public Health Leadership MPH, PGDip, PGCert",1,1,1,1,1
25,"Infrastructure Planning and Sustainable Development MSc, PGDip, PGCert",1,1,1,1,1
25,International Business and Marketing Management MSc,1,1,1,1,1
25,International Business Management Msc,1,1,1,1,1
25,International Business Management and Corporate Social Responsibility MSc,1,1,1,1,1
25,International Business Management And Entrepreneurship Msc,1,1,1,1,1
25,"International Hospitality, Events And Tourism Management Msc",1,1,1,1,1
25,International Hotel And Tourism Management Msc,1,1,1,1,1
25,International Luxury Marketing Msc,1,1,1,1,1
25,Marketing And Brand Management Msc,1,1,1,1,1
25,Marketing Msc,1,1,1,1,1
25,Marketing Communications Management Msc,1,1,1,1,1
25,Marketing Communications Management MSc,1,1,1,1,1
25,Project Management In The Built Environment Msc,1,1,1,1,1
25,"Public Health MPH, PGDip, PGCert",1,1,1,1,1
25,"Publishing (distance learning) MA, PGDip, PGCert",1,1,1,1,1
25,Quantity Surveying And Commercial Management Msc,1,1,1,1,1
27,Advanced Civil And Structural Engineering Msc,1,1,1,1,1
27,Advanced Mechanical Engineering Msc,1,1,1,1,1
27,Advanced Practice In Peacebuilding And Conflict Resolution Ma,1,1,1,1,1
27,Applied Artificial Intelligence And Data Analytics Msc,1,1,1,1,1
27,Archaeological Sciences MSc,1,1,1,1,1
27,Archaeology and Identity MA,1,1,1,1,1
27,Bioinformatics Msc,1,1,1,1,1
27,Cancer Drug Discovery MSc,1,1,1,1,1
27,Cancer Pharmacology MSc,1,1,1,1,1
27,Construction And Project Management Msc,1,1,1,1,1
27,Digital And Strategic Marketing Msc,1,1,1,1,1
27,Drug Toxicology and Safety Pharmacology MSc,1,1,1,1,1
27,Economics And Finance For Development Msc,1,1,1,1,1
27,Finance And Investment Msc,1,1,1,1,1
27,"Finance, Accounting And Management Msc",1,1,1,1,1
27,Financial Management Msc,1,1,1,1,1
27,Forensic Archaeology and Crime Scene Investigation MSc,1,1,1,1,1
27,Human Osteology and Palaeopathology MSc,1,1,1,1,1
27,Human Resource Management (cipd Accreditation) Msc,1,1,1,1,1
27,International Business And Management Msc,1,1,1,1,1
27,International Commercial Law Llm,1,1,1,1,1
27,International Development Management Ma,1,1,1,1,1
27,International Human Rights Law And Development Llm,1,1,1,1,1
27,International Legal Studies Llm,1,1,1,1,1
27,International Relations And Security Studies Ma,1,1,1,1,1
27,Landscape Archaeology and Digital Heritage MSc,1,1,1,1,1
27,Leadership In Health & Social Care (international) Msc,1,1,1,1,1
27,"Logistics, Data Analytics And Supply Chain Management Msc",1,1,1,1,1
27,Management Msc,1,1,1,1,1
27,Marketing And Management Msc,1,1,1,1,1
27,Medical Bioscience Msc,1,1,1,1,1
27,Natural Resources And Environmental Law And Policy Llm,1,1,1,1,1
27,"Peace, Conflict And Development Ma",1,1,1,1,1
27,"Peace, Resilience And Social Justice Ma",1,1,1,1,1
27,Pharmaceutical Technology and Medicines Control MSc,1,1,1,1,1
27,Project Planning And Management Msc,1,1,1,1,1
27,Psychology Of Health And Wellbeing Msc,1,1,1,1,1
27,Skin Science And Stem Cell Biology Msc,1,1,1,1,1
27,Sustainable Development Msc,1,1,1,1,1
28,BA Digital News and Media (Single),2,1,1,1,1
28,BA Digital News and Media (Flexible),2,1,1,1,1
28,BA Digital News and Media (with integrated Foundation) (Single),2,1,1,1,1
28,BA Digital News and Media (with integrated Foundation) (Flexible),2,1,1,1,1
28,BA English Literature (Single) (2-year degree),2,1,1,1,1
28,BA English Literature (Flexible) (2-year degree),2,1,1,1,1
28,Ba History (flexible) (2-year Degree),2,1,1,1,1
28,Ba History And Heritage Management (2-year Degree),2,1,1,1,1
28,Ba History Of Art (flexible) (2-year Degree),2,1,1,1,1
28,BA International Relations (Flexible),2,1,1,1,1
28,Ba History Of Art And Heritage Management (single) (2-year Degree),2,1,1,1,1
28,BA International Studies (2-year degree),2,1,1,1,1
28,BA International Studies (with integrated foundation) (3-year degree),2,1,1,1,1
28,BA Modern Languages (Flexible) (2-year degree),2,1,1,1,1
28,"Ba Security, Intelligence And Cyber (2-year Degree)",2,1,1,1,1
28,Bsc Business Economics (2-year Degree),2,1,1,1,1
28,Bsc Economics (single) (2-year Degree),2,1,1,1,1
28,Bsc Economics (flexible) (2-year Degree),2,1,1,1,1
28,Bsc Accounting And Finance (2-year Degree),2,1,1,1,1
28,Bsc Accounting And Finance (with Integrated Foundation) (3-year Degree),2,1,1,1,1
28,Bsc Biomedical Sciences (2-year Degree),2,1,1,1,1
28,Bsc Biomedical Sciences (with Integrated Foundation) (3-year Degree),2,1,1,1,1
28,Bsc Business Economics (with Integrated Foundation) (3-year Degree),2,1,1,1,1
28,Bsc Business Enterprise (bbe) (2-year Degree),2,1,1,1,1
28,Bsc Business Management (2-year Degree),2,1,1,1,1
28,Bsc Business Management (including Work Placement Year) (3-year Degree),2,1,1,1,1
28,Bsc Business Management (with Integrated Foundation),2,1,1,1,1
28,Bsc Computing (2-year Degree),2,1,1,1,1
28,Bsc Computing (with Integrated Foundation) (3-year Degree),2,1,1,1,1
28,Bsc Economics (with Integrated Foundation),2,1,1,1,1
28,Bsc Psychology (2-year Degree),2,1,1,1,1
28,Bsc Psychology (with Integrated Foundation) (3-year Degree),2,1,1,1,1
28,"CertHE Medical Sciences (Pre-Med, 1-year)",2,1,1,1,1
28,Llb Law (2-year Degree),2,1,1,1,1
28,Llb Law (with Integrated Foundation) (3-year Degree),2,1,1,1,1
28,Llb Law And Criminology (2-year Degree),2,1,1,1,1
28,Mb Chb Medicine (4.5-year Degree),2,1,1,1,1
28,Bsc Computing With Accounting And Finance (2-year Degree),2,1,1,1,1
28,Bsc Psychology With Applied Computing (2-year Degree),2,1,1,1,1
28,Bsc Psychology With English Literature (2-year Degree),2,1,1,1,1
28,Bsc Psychology With French (2-year Degree),2,1,1,1,1
28,Bsc Psychology With Spanish (2-year Degree),2,1,1,1,1
28,"Ba Philosophy, Politics And Economics (2-year Degree)",2,1,1,1,1
28,Llm International And Commercial Law,1,1,1,1,1
28,Ma Biography,1,1,1,1,1
28,Ma Security And Intelligence Studies,1,1,1,1,1
28,"Ma Security, Intelligence And Diplomacy",1,1,1,1,1
28,Ma United Nations And Diplomatic Studies,1,1,1,1,1
28,Master Of Business Administration (mba),1,1,1,1,1
28,Msc Accounting And Finance,1,1,1,1,1
28,Msc Applied Computing,1,1,1,1,1
28,Msc Applied Data Science,1,1,1,1,1
28,Msc Finance And Investment,1,1,1,1,1
28,Msc Health Psychology,1,1,1,1,1
28,Msc Innovative Computing,1,1,1,1,1
28,Msc Management In A Digital Service Economy,1,1,1,1,1
28,"Msc Money, Banking And Central Banking",1,1,1,1,1
28,MA English Literature by Research,1,1,1,1,1
28,PG Cert / MA in Transnational Organised Crime,1,1,1,1,1
28,Prep PGCE with Qualified Teacher Status,1,1,1,1,1
28,Primary PGCE with Qualified Teacher Status,1,1,1,1,1
28,Secondary PGCE with Qualified Teacher Status,1,1,1,1,1
28,LLM Law by Research,1,1,1,1,1
28,Ma Research Biography,1,1,1,1,1
28,MA Dickens Studies by Research,1,1,1,1,1
30,BA Business Management,2,1,1,1,1
30,BA Business Management and Financial Management,2,1,1,1,1
30,BSc Financial Management,2,1,1,1,1
30,MSc Business Management,1,1,1,1,1
30,MSc Financial Management,1,1,1,1,1
30,MSc Logistics and Supply Chain Management,1,1,1,1,1
30,MSc Marketing Management,1,1,1,1,1
30,MA TESOL,1,1,1,1,1
31,BSc (Hons) Interior Architecture and Venue Design,2,1,1,1,1
31,BSc Architectural Technology and Practice,2,1,1,1,1
31,Ba (hons) International Business (top-up),2,1,1,1,1
31,Ba (hons) International Business,2,1,1,1,1
31,Ba (hons) International Business And Finance,2,1,1,1,1
31,Ba (hons) International Business And Finance (top-up),2,1,1,1,1
31,Bsc (hons) Civil Engineering,2,1,1,1,1
31,BEng Civil Engineering,2,1,1,1,1
31,BSc Construction Management and Property Development,2,1,1,1,1
31,BSc Quantity Surveying and Commercial Management,2,1,1,1,1
31,Ba (hons) Professional Culinary Arts (top-up),2,1,1,1,1
31,Ba (hons) Banking And Finance (top-up),2,1,1,1,1
31,BSc Electrical and Electronic Engineering,2,1,1,1,1
31,BEng Electrical and Electronic Engineering,2,1,1,1,1
31,BEng Electrical and Electronic Engineering with Foundation Year,2,1,1,1,1
31,BA (Hons) Event Management (Top-up),2,1,1,1,1
31,Assistant Practitioner to Radiographer,2,1,1,1,1
31,BA (Hons) International Hospitality Management (Top-up),2,1,1,1,1
31,LLM including specialist pathways,2,1,1,1,1
31,BEng Mechanical and Manufacturing Engineering,2,1,1,1,1
31,BEng Mechanical Engineering,2,1,1,1,1
31,MEng Mechanical Engineering,2,1,1,1,1
31,BEng Motorsport Engineering,2,1,1,1,1
31,Pre-sessional English for Academic Purposes,2,1,1,1,1
31,BA (Hons) International Tourism Management (Top-up),2,1,1,1,1
31,Msc Accounting And Finance,1,1,1,1,1
31,MSc Building Information Modelling (BIM) and Project Collaboration,1,1,1,1,1
31,Msc Sustainable Architecture And Healthy Buildings,1,1,1,1,1
31,MA Visual Communication,1,1,1,1,1
